Coluna1
"341;4;2022-06-29"
"327;4;2022-06-30"
"343;4;2022-06-30"
"325;4;2022-07-01"
"331;4;2022-07-01"
"335;4;2022-07-01"
"341;4;2022-07-01"
"333;4;2022-07-02"
"327;4;2022-07-04"
"325;4;2022-07-06"
"339;4;2022-07-06"
"325;4;2022-07-07"
"337;4;2022-07-07"
"343;4;2022-07-07"
"323;4;2022-07-09"
"329;4;2022-07-09"
"335;4;2022-07-09"
"335;4;2022-07-09"
"339;4;2022-07-09"
"329;4;2022-07-11"
"343;4;2022-07-12"
"327;4;2022-07-14"
"329;4;2022-07-14"
"335;4;2022-07-14"
"335;4;2022-07-14"
"325;4;2022-07-15"
"333;4;2022-07-15"
"331;4;2022-07-16"
"325;4;2022-07-17"
"335;4;2022-07-18"
"333;4;2022-07-20"
"337;4;2022-07-21"
"321;4;2022-07-22"
"321;4;2022-07-22"
"323;4;2022-07-22"
"325;4;2022-07-22"
"333;4;2022-07-22"
"325;4;2022-07-23"
"333;4;2022-07-24"
"331;4;2022-07-25"
"333;4;2022-07-26"
"329;4;2022-07-28"
"341;4;2022-07-28"
"325;4;2022-07-29"
"333;4;2022-07-29"
"333;4;2022-07-31"
"341;4;2022-08-01"
"321;4;2022-08-02"
"335;4;2022-08-02"
"337;4;2022-08-02"
"343;4;2022-08-02"
"325;4;2022-08-03"
"327;4;2022-08-03"
"331;4;2022-08-03"
"321;4;2022-08-05"
"321;4;2022-08-05"
"325;4;2022-08-05"
"329;4;2022-08-05"
"321;4;2022-08-07"
"327;4;2022-08-07"
"343;4;2022-08-07"
"333;5;2022-08-08"
"343;5;2022-08-08"
"331;5;2022-08-11"
"343;5;2022-08-11"
"335;5;2022-08-13"
"337;5;2022-08-13"
"329;5;2022-08-14"
"333;5;2022-08-14"
"329;5;2022-08-17"
"331;5;2022-08-17"
"325;5;2022-08-18"
"325;5;2022-08-19"
"329;5;2022-08-19"
"343;5;2022-08-19"
"333;5;2022-08-20"
"333;5;2022-08-20"
"337;5;2022-08-20"
"335;5;2022-08-21"
"335;5;2022-08-21"
"321;5;2022-08-22"
"331;5;2022-08-22"
"323;5;2022-08-23"
"339;5;2022-08-23"
"331;5;2022-08-24"
"341;5;2022-08-24"
"343;5;2022-08-24"
"323;5;2022-08-25"
"327;5;2022-08-25"
"333;5;2022-08-25"
"339;5;2022-08-25"
"323;5;2022-08-27"
"331;5;2022-08-27"
"335;5;2022-08-27"
"329;5;2022-08-28"
"333;5;2022-08-28"
"335;5;2022-08-28"
"337;5;2022-08-28"
"339;5;2022-08-28"
"333;5;2022-08-29"
"333;5;2022-08-29"
"321;5;2022-08-30"
"327;5;2022-09-01"
"327;5;2022-09-01"
"331;5;2022-09-02"
"337;5;2022-09-03"
"339;5;2022-09-03"
"343;5;2022-09-03"
"327;5;2022-09-04"
"343;5;2022-09-04"
"325;5;2022-09-05"
"335;5;2022-09-06"
"327;5;2022-09-07"
"329;5;2022-09-07"
"327;5;2022-09-08"
"331;5;2022-09-08"
"337;5;2022-09-08"
"339;5;2022-09-08"
"341;5;2022-09-08"
"325;5;2022-09-10"
"329;5;2022-09-10"
"325;5;2022-09-14"
"325;5;2022-09-15"
"327;5;2022-09-15"
"331;5;2022-09-16"
"339;5;2022-09-16"
"341;5;2022-09-16"
"343;5;2022-09-16"
"331;5;2022-09-17"
"327;5;2022-09-18"
"329;5;2022-09-18"
"331;5;2022-09-20"
"339;5;2022-09-20"
"329;5;2022-09-22"
"343;5;2022-09-22"
"343;5;2022-09-22"
"343;5;2022-09-22"
"331;5;2022-09-23"
"335;5;2022-09-23"
"325;5;2022-09-24"
"329;5;2022-09-24"
"343;5;2022-09-24"
"329;5;2022-09-25"
"337;5;2022-09-25"
"343;5;2022-09-25"
"329;5;2022-09-28"
"331;5;2022-09-28"
"341;5;2022-09-28"
"327;5;2022-09-30"
"321;5;2022-10-01"
"321;5;2022-10-01"
"331;5;2022-10-01"
"327;5;2022-10-04"
"333;5;2022-10-04"
"327;5;2022-10-05"
"327;5;2022-10-05"
"341;5;2022-10-05"
"331;5;2022-10-08"
"337;5;2022-10-08"
"333;5;2022-10-09"
"321;5;2022-10-10"
"327;5;2022-10-10"
"329;5;2022-10-10"
"333;5;2022-10-10"
"341;5;2022-10-10"
"343;5;2022-10-11"
"327;5;2022-10-12"
"327;5;2022-10-12"
"341;5;2022-10-12"
"323;5;2022-10-14"
"325;5;2022-10-14"
"339;5;2022-10-14"
"341;5;2022-10-14"
"339;5;2022-10-15"
"325;5;2022-10-16"
"333;5;2022-10-16"
"341;5;2022-10-16"
"321;5;2022-10-17"
"327;5;2022-10-17"
"335;5;2022-10-17"
"321;5;2022-10-18"
"323;5;2022-10-18"
"331;5;2022-10-18"
"323;5;2022-10-19"
"343;5;2022-10-19"
"325;5;2022-10-20"
"329;5;2022-10-20"
"321;5;2022-10-21"
"331;5;2022-10-21"
"341;5;2022-10-21"
"321;5;2022-10-22"
"323;5;2022-10-22"
"327;5;2022-10-22"
"337;5;2022-10-22"
"341;5;2022-10-22"
"321;5;2022-10-23"
"329;5;2022-10-23"
"335;5;2022-10-23"
"339;5;2022-10-23"
"321;5;2022-10-24"
"321;5;2022-10-24"
"335;5;2022-10-24"
"323;5;2022-10-26"
"325;5;2022-10-27"
"329;5;2022-10-27"
"329;5;2022-10-27"
"323;5;2022-10-28"
"329;5;2022-10-28"
"343;5;2022-10-28"
"337;5;2022-10-29"
"333;5;2022-10-30"
"335;5;2022-10-30"
"337;5;2022-10-30"
"343;5;2022-10-30"
"325;5;2022-10-31"
"321;5;2022-11-01"
"327;5;2022-11-01"
"333;5;2022-11-01"
"341;5;2022-11-01"
"329;5;2022-11-02"
"333;5;2022-11-02"
"335;5;2022-11-02"
"337;5;2022-11-02"
"321;5;2022-11-03"
"323;5;2022-11-04"
"331;5;2022-11-04"
"335;5;2022-11-05"
"327;5;2022-11-06"
"323;5;2022-11-07"
"331;5;2022-11-08"
"337;5;2022-11-08"
"341;5;2022-11-08"
"321;5;2022-11-09"
"331;5;2022-11-09"
"333;5;2022-11-09"
"339;5;2022-11-09"
"325;5;2022-11-10"
"339;5;2022-11-10"
"341;5;2022-11-10"
"325;5;2022-11-12"
"333;5;2022-11-13"
"335;5;2022-11-13"
"341;5;2022-11-15"
"321;5;2022-11-16"
"321;5;2022-11-16"
"331;5;2022-11-17"
"333;5;2022-11-17"
"325;5;2022-11-18"
"321;5;2022-11-19"
"329;5;2022-11-19"
"325;5;2022-11-20"
"329;5;2022-11-20"
"329;5;2022-11-20"
"335;5;2022-11-20"
"341;5;2022-11-20"
"343;5;2022-11-20"
"327;5;2022-11-21"
"333;5;2022-11-22"
"327;5;2022-11-23"
"343;5;2022-11-23"
"321;5;2022-11-24"
"327;5;2022-11-24"
"339;5;2022-11-24"
"343;5;2022-11-24"
"321;5;2022-11-25"
"341;5;2022-11-25"
"343;5;2022-11-25"
"329;5;2022-11-26"
"333;5;2022-11-26"
"327;5;2022-11-27"
"335;5;2022-11-27"
"335;5;2022-11-27"
"337;5;2022-11-27"
"339;5;2022-11-27"
"331;5;2022-11-28"
"331;5;2022-11-28"
"337;5;2022-11-28"
"339;5;2022-11-28"
"321;5;2022-11-29"
"335;5;2022-11-29"
"321;5;2022-11-30"
"323;5;2022-11-30"
"325;5;2022-11-30"
"329;5;2022-11-30"
"341;5;2022-11-30"
"343;5;2022-11-30"
"329;5;2022-12-01"
"335;5;2022-12-01"
"325;5;2022-12-02"
"325;5;2022-12-02"
"337;5;2022-12-02"
"341;5;2022-12-03"
"325;5;2022-12-04"
"333;5;2022-12-04"
"343;5;2022-12-04"
"325;5;2022-12-05"
"327;5;2022-12-05"
"335;5;2022-12-05"
"333;5;2022-12-07"
"343;5;2022-12-07"
"343;5;2022-12-08"
"339;5;2022-12-09"
"333;5;2022-12-10"
"333;5;2022-12-11"
"343;5;2022-12-11"
"343;5;2022-12-11"
"333;5;2022-12-12"
"335;5;2022-12-12"
"341;5;2022-12-12"
"321;5;2022-12-13"
"341;5;2022-12-13"
"337;5;2022-12-14"
"337;5;2022-12-15"
"321;5;2022-12-16"
"321;5;2022-12-16"
"329;5;2022-12-16"
"329;5;2022-12-16"
"337;5;2022-12-17"
"341;5;2022-12-17"
"321;5;2022-12-18"
"333;5;2022-12-18"
"337;5;2022-12-18"
"337;5;2022-12-18"
"339;5;2022-12-18"
"329;5;2022-12-19"
"343;5;2022-12-19"
"341;5;2022-12-20"
"329;5;2022-12-21"
"331;5;2022-12-21"
"323;5;2022-12-22"
"323;5;2022-12-23"
"329;5;2022-12-23"
"341;5;2022-12-23"
"327;5;2022-12-25"
"329;5;2022-12-25"
"341;5;2022-12-25"
"341;5;2022-12-25"
"339;5;2022-12-26"
"329;5;2022-12-27"
"214;5;2022-12-28"
"214;5;2022-12-28"
"217;5;2022-12-28"
"222;5;2022-12-28"
"231;5;2022-12-28"
"234;5;2022-12-28"
"234;5;2022-12-28"
"225;5;2022-12-29"
"225;5;2022-12-29"
"214;5;2022-12-29"
"214;5;2022-12-29"
"217;5;2022-12-29"
"217;5;2022-12-29"
"217;5;2022-12-29"
"222;5;2022-12-29"
"222;5;2022-12-29"
"234;5;2022-12-29"
"225;5;2022-12-30"
"225;5;2022-12-30"
"225;5;2022-12-30"
"214;5;2022-12-30"
"214;5;2022-12-30"
"217;5;2022-12-30"
"217;5;2022-12-30"
"222;5;2022-12-30"
"222;5;2022-12-30"
"222;5;2022-12-30"
"222;5;2022-12-30"
"225;5;2022-12-31"
"225;5;2022-12-31"
"225;5;2022-12-31"
"214;5;2022-12-31"
"214;5;2022-12-31"
"214;5;2022-12-31"
"214;5;2022-12-31"
"222;5;2022-12-31"
"222;5;2022-12-31"
"222;5;2022-12-31"
"225;5;2021-01-01"
"214;5;2021-01-01"
"214;5;2021-01-01"
"217;5;2021-01-01"
"225;5;2021-01-02"
"214;5;2021-01-02"
"217;5;2021-01-02"
"228;5;2021-01-02"
"225;5;2021-01-03"
"217;5;2021-01-03"
"217;5;2021-01-03"
"217;5;2021-01-03"
"222;5;2021-01-03"
"222;5;2021-01-03"
"222;5;2021-01-03"
"234;5;2021-01-03"
"234;5;2021-01-03"
"234;5;2021-01-03"
"225;5;2021-01-04"
"222;5;2021-01-04"
"222;5;2021-01-04"
"222;5;2021-01-04"
"222;5;2021-01-04"
"225;5;2021-01-05"
"225;5;2021-01-05"
"225;5;2021-01-05"
"225;5;2021-01-05"
"214;5;2021-01-05"
"217;5;2021-01-05"
"217;5;2021-01-05"
"225;5;2021-01-06"
"217;5;2021-01-06"
"222;5;2021-01-06"
"222;5;2021-01-06"
"222;5;2021-01-06"
"225;5;2021-01-07"
"225;5;2021-01-07"
"217;5;2021-01-07"
"217;5;2021-01-07"
"222;5;2021-01-07"
"222;5;2021-01-07"
"222;5;2021-01-07"
"234;5;2021-01-07"
"237;5;2021-01-07"
"225;5;2021-01-08"
"225;5;2021-01-08"
"222;5;2021-01-08"
"222;5;2021-01-08"
"222;5;2021-01-08"
"225;5;2021-01-09"
"214;5;2021-01-09"
"214;5;2021-01-09"
"214;5;2021-01-09"
"217;5;2021-01-09"
"222;5;2021-01-09"
"222;5;2021-01-09"
"234;5;2021-01-09"
"234;5;2021-01-09"
"225;5;2021-01-10"
"225;5;2021-01-10"
"214;5;2021-01-10"
"214;5;2021-01-10"
"214;5;2021-01-10"
"214;5;2021-01-10"
"222;5;2021-01-10"
"228;5;2021-01-10"
"225;5;2021-01-11"
"214;5;2021-01-11"
"217;5;2021-01-11"
"222;5;2021-01-11"
"222;5;2021-01-11"
"234;5;2021-01-11"
"225;5;2021-01-12"
"225;5;2021-01-12"
"214;5;2021-01-12"
"214;5;2021-01-12"
"214;5;2021-01-12"
"214;5;2021-01-12"
"222;5;2021-01-12"
"222;5;2021-01-12"
"237;5;2021-01-12"
"214;5;2021-01-13"
"214;5;2021-01-13"
"217;5;2021-01-13"
"217;5;2021-01-13"
"222;5;2021-01-13"
"237;5;2021-01-13"
"225;5;2021-01-14"
"222;5;2021-01-14"
"222;5;2021-01-14"
"228;5;2021-01-14"
"237;5;2021-01-14"
"225;5;2021-01-15"
"217;5;2021-01-15"
"217;5;2021-01-15"
"222;5;2021-01-15"
"234;5;2021-01-15"
"237;5;2021-01-15"
"225;5;2021-01-16"
"225;5;2021-01-16"
"225;5;2021-01-16"
"225;5;2021-01-16"
"225;5;2021-01-16"
"217;5;2021-01-16"
"217;5;2021-01-16"
"217;5;2021-01-16"
"217;5;2021-01-16"
"217;5;2021-01-16"
"222;5;2021-01-16"
"222;5;2021-01-16"
"222;5;2021-01-16"
"214;5;2021-01-17"
"214;5;2021-01-17"
"217;5;2021-01-17"
"217;5;2021-01-17"
"217;5;2021-01-17"
"222;5;2021-01-17"
"225;5;2021-01-18"
"225;5;2021-01-18"
"225;5;2021-01-18"
"217;5;2021-01-18"
"217;5;2021-01-18"
"231;5;2021-01-18"
"237;5;2021-01-18"
"225;5;2021-01-19"
"225;5;2021-01-19"
"225;5;2021-01-19"
"214;5;2021-01-19"
"214;5;2021-01-19"
"217;5;2021-01-19"
"222;5;2021-01-19"
"222;5;2021-01-19"
"225;5;2021-01-20"
"225;5;2021-01-20"
"225;5;2021-01-20"
"225;5;2021-01-20"
"214;5;2021-01-20"
"214;5;2021-01-20"
"214;5;2021-01-20"
"222;5;2021-01-20"
"234;5;2021-01-20"
"225;5;2021-01-21"
"214;5;2021-01-21"
"217;5;2021-01-21"
"217;5;2021-01-21"
"217;5;2021-01-21"
"222;5;2021-01-21"
"222;5;2021-01-21"
"225;5;2021-01-22"
"214;5;2021-01-22"
"214;5;2021-01-22"
"214;5;2021-01-22"
"217;5;2021-01-22"
"217;5;2021-01-22"
"222;5;2021-01-22"
"222;5;2021-01-22"
"225;5;2021-01-23"
"214;5;2021-01-23"
"222;5;2021-01-23"
"225;5;2021-01-24"
"214;5;2021-01-24"
"217;5;2021-01-24"
"228;5;2021-01-24"
"231;5;2021-01-24"
"237;5;2021-01-24"
"214;5;2021-01-25"
"214;5;2021-01-25"
"217;5;2021-01-25"
"222;5;2021-01-25"
"231;5;2021-01-25"
"237;5;2021-01-25"
"237;5;2021-01-25"
"237;5;2021-01-25"
"225;5;2021-01-26"
"225;5;2021-01-26"
"225;5;2021-01-26"
"217;5;2021-01-26"
"222;5;2021-01-26"
"225;5;2021-01-27"
"214;5;2021-01-27"
"214;5;2021-01-27"
"214;5;2021-01-27"
"214;5;2021-01-27"
"217;5;2021-01-27"
"222;5;2021-01-27"
"222;5;2021-01-27"
"225;5;2021-01-28"
"225;5;2021-01-28"
"214;5;2021-01-28"
"214;5;2021-01-28"
"214;5;2021-01-28"
"214;5;2021-01-28"
"217;5;2021-01-28"
"217;5;2021-01-28"
"217;5;2021-01-28"
"217;5;2021-01-28"
"217;5;2021-01-28"
"217;5;2021-01-28"
"222;5;2021-01-28"
"228;5;2021-01-28"
"231;5;2021-01-28"
"234;5;2021-01-28"
"234;5;2021-01-28"
"225;5;2021-01-29"
"225;5;2021-01-29"
"225;5;2021-01-29"
"225;5;2021-01-29"
"214;5;2021-01-29"
"214;5;2021-01-29"
"214;5;2021-01-29"
"214;5;2021-01-29"
"214;5;2021-01-29"
"214;5;2021-01-29"
"214;5;2021-01-29"
"217;5;2021-01-29"
"217;5;2021-01-29"
"217;5;2021-01-29"
"217;5;2021-01-29"
"217;5;2021-01-29"
"222;5;2021-01-29"
"222;5;2021-01-29"
"222;5;2021-01-29"
"225;5;2021-01-30"
"225;5;2021-01-30"
"225;5;2021-01-30"
"225;5;2021-01-30"
"225;5;2021-01-30"
"225;5;2021-01-30"
"225;5;2021-01-30"
"214;5;2021-01-30"
"214;5;2021-01-30"
"214;5;2021-01-30"
"214;5;2021-01-30"
"217;5;2021-01-30"
"217;5;2021-01-30"
"217;5;2021-01-30"
"222;5;2021-01-30"
"222;5;2021-01-30"
"222;5;2021-01-30"
"222;5;2021-01-30"
"222;5;2021-01-30"
"222;5;2021-01-30"
"228;5;2021-01-30"
"231;5;2021-01-30"
"231;5;2021-01-30"
"231;5;2021-01-30"
"234;5;2021-01-30"
"225;5;2021-01-31"
"225;5;2021-01-31"
"225;5;2021-01-31"
"225;5;2021-01-31"
"225;5;2021-01-31"
"214;5;2021-01-31"
"214;5;2021-01-31"
"217;5;2021-01-31"
"217;5;2021-01-31"
"222;5;2021-01-31"
"222;5;2021-01-31"
"222;5;2021-01-31"
"222;5;2021-01-31"
"222;5;2021-01-31"
"222;5;2021-01-31"
"228;5;2021-01-31"
"228;5;2021-01-31"
"231;5;2021-01-31"
"237;5;2021-01-31"
"225;5;2021-02-01"
"225;5;2021-02-01"
"214;5;2021-02-01"
"214;5;2021-02-01"
"217;5;2021-02-01"
"217;5;2021-02-01"
"217;5;2021-02-01"
"222;5;2021-02-01"
"222;5;2021-02-01"
"222;5;2021-02-01"
"222;5;2021-02-01"
"222;5;2021-02-01"
"228;5;2021-02-01"
"231;5;2021-02-01"
"234;5;2021-02-01"
"225;5;2021-02-02"
"225;5;2021-02-02"
"225;5;2021-02-02"
"225;5;2021-02-02"
"225;5;2021-02-02"
"225;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"214;5;2021-02-02"
"217;5;2021-02-02"
"222;5;2021-02-02"
"222;5;2021-02-02"
"222;5;2021-02-02"
"222;5;2021-02-02"
"222;5;2021-02-02"
"222;5;2021-02-02"
"237;5;2021-02-02"
"237;5;2021-02-02"
"225;5;2021-02-03"
"225;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"214;5;2021-02-03"
"217;5;2021-02-03"
"217;5;2021-02-03"
"217;5;2021-02-03"
"217;5;2021-02-03"
"217;5;2021-02-03"
"217;5;2021-02-03"
"217;5;2021-02-03"
"231;5;2021-02-03"
"237;5;2021-02-03"
"237;5;2021-02-03"
"237;5;2021-02-03"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"225;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"214;5;2021-02-04"
"217;5;2021-02-04"
"217;5;2021-02-04"
"217;5;2021-02-04"
"217;5;2021-02-04"
"222;5;2021-02-04"
"222;5;2021-02-04"
"222;5;2021-02-04"
"222;5;2021-02-04"
"222;5;2021-02-04"
"222;5;2021-02-04"
"234;5;2021-02-04"
"234;5;2021-02-04"
"237;5;2021-02-04"
"237;5;2021-02-04"
"225;5;2021-02-05"
"225;5;2021-02-05"
"225;5;2021-02-05"
"225;5;2021-02-05"
"225;5;2021-02-05"
"214;5;2021-02-05"
"214;5;2021-02-05"
"214;5;2021-02-05"
"214;5;2021-02-05"
"214;5;2021-02-05"
"217;5;2021-02-05"
"217;5;2021-02-05"
"217;5;2021-02-05"
"217;5;2021-02-05"
"217;5;2021-02-05"
"217;5;2021-02-05"
"222;5;2021-02-05"
"222;5;2021-02-05"
"222;5;2021-02-05"
"222;5;2021-02-05"
"222;5;2021-02-05"
"231;5;2021-02-05"
"237;5;2021-02-05"
"237;5;2021-02-05"
"225;5;2021-02-06"
"225;5;2021-02-06"
"225;5;2021-02-06"
"225;5;2021-02-06"
"225;5;2021-02-06"
"225;5;2021-02-06"
"214;5;2021-02-06"
"214;3;2021-02-06"
"214;3;2021-02-06"
"214;3;2021-02-06"
"214;3;2021-02-06"
"214;3;2021-02-06"
"217;3;2021-02-06"
"222;3;2021-02-06"
"222;3;2021-02-06"
"222;3;2021-02-06"
"228;3;2021-02-06"
"234;3;2021-02-06"
"237;3;2021-02-06"
"225;3;2021-02-07"
"225;3;2021-02-07"
"225;3;2021-02-07"
"225;3;2021-02-07"
"225;3;2021-02-07"
"225;3;2021-02-07"
"214;3;2021-02-07"
"214;3;2021-02-07"
"214;3;2021-02-07"
"214;3;2021-02-07"
"214;3;2021-02-07"
"214;3;2021-02-07"
"217;3;2021-02-07"
"217;3;2021-02-07"
"217;3;2021-02-07"
"217;3;2021-02-07"
"222;3;2021-02-07"
"231;3;2021-02-07"
"237;1;2021-02-07"
"237;1;2021-02-07"
"225;1;2021-02-08"
"225;1;2021-02-08"
"225;1;2021-02-08"
"225;1;2021-02-08"
"225;1;2021-02-08"
"214;1;2021-02-08"
"214;1;2021-02-08"
"214;1;2021-02-08"
"217;1;2021-02-08"
"217;1;2021-02-08"
"217;1;2021-02-08"
"217;1;2021-02-08"
"222;1;2021-02-08"
"222;1;2021-02-08"
"222;1;2021-02-08"
"231;1;2021-02-08"
"231;1;2021-02-08"
"231;1;2021-02-08"
"234;1;2021-02-08"
"225;1;2021-02-09"
"225;1;2021-02-09"
"225;1;2021-02-09"
"225;1;2021-02-09"
"225;1;2021-02-09"
"225;1;2021-02-09"
"225;1;2021-02-09"
"214;1;2021-02-09"
"214;1;2021-02-09"
